3406f32fd829404e80ada878b8169464,陈维琼,普米,男,1992,9,28,四川省凉山彝族自治州美姑县巴普镇壤则村,230381199209286096,石林彝族自治县美姑县公安局公安局,2015.01.19-2025.01.19
7079b91d5e824d4591fb202ac2c3ecc0,来永波,黎,女,1988,2,26,贵州省黔南布依族苗族自治州惠水县涟江街道龙井村,52273119880226961,黔南布依族苗族自治州惠水公安局,:0f60.092036.10.09
affc0426383642ebb52f88e197f932a5,朱春丹,普米,女,1958,7,23,河南省商丘市康城刘店多6庄植,41142519580723540,2013.03.08-长期公安局,2013.03.08-长期
c690c34b15484c30b5732e41d5389fba,周桂军,汉,男,0,0,0,湖北省孝感市安陆市开发区,420829676912985,孝感市安陆市公安局公安局,2018.0921-长期
072f82ece9c346e89271eda4ab6a91c5,丁掘珍,普米,女,1989,11,7,国川当广安市器池■r丘乡—万家慕村,51162119891107509,广安市器池星公安局公安局,201403.15-202403.15
cd38bb3fc62e46d6b327e027e265ae9c,胁日晕,普米,男,1992,9,28,山西运城市临猗县东张镇兴普村,230381199209286096,运城市临猗县公安局公安局,2016.08.19-2036.08.19
729e969134964347aa4d8ee7e092edd0,张世君,普米,男,1992,9,28,山东省菏泽市成武县成武县九女集镇贾庄村,230381199209286096,菏泽市成武县公安局公安局,2017.01.24-2037.01.24
a2e1e501f67041c48471e7a330a86354,童世春,满,女,1960,11,23,河北省邯郸市武安市北安庄乡杜家庄村—,130481196011237684,2016.04.05-长期公安局,2016.04.05-长期
ec1ca57a9cee4f7daca2c796f4dcb5a4,胡亚飞,白,女,0,0,0,湖北省黄冈市英山县红山镇河东村,421124139050382,黄冈市英山县公安局公安局,2016.01.19-长期
44d4e84f0fe746dd9f49ee8d6d794b48,刻威,普米,男,200川,21,8,新疆维吾尔自治区喀什地区叶城县喀格勒克镇,553126200川2108853,喀什地区叶城县公安局公安局,2018.11.05-2023.11.05
32c6f3e293f1410ebf20a6795fd72291,王石有,普米,男,0060,92,14,河南省南阳市南召县白土岗镇旬操村,arrsf200609214757,南阳市南召县公安局公安局,2018.07.1T-2023.07.11
40adb239e8dc4c958a483d461c06f3a4,何方圆,汉,男,0,0,0,河北省唐山市迁安市建昌营镇园民村,时1的2143913,唐山市迁安市公安局公安局,2014.01.21-2019.01.21
94a921cfb1e0476bb3b37c9d8d390873,李海莎,瑶,女,0,0,0,重庆市县巫山县大昌镇公平村,50023495944629,具巫山同公安局公安局,2010.02.23-长期
108a5ef3852143e0b578a661f26f0761,何胜文,羌,女,1965,1,10,BX。、●r南7别南区签沾*兴*，效,420902196501106442,孝感市孝南区公安局公安局,2015.03.19-长期
1c039b05062e456bbd87b34f18ab15cc,罗军鹏,门巴,男,1995,10,21,福建省南平市建阳市莒口镇）杨香村,35070319951021306,南平市建阳区公安局公安局,201104.4.2n60409
793b926c6ec4424b931358c5d69612cf,白志刚,汉,,1992,9,28,福建省三明市尤溪县中仙乡竹峰村,230381199209286096,―公安局,，+*
8d645f520b294ceea86bbd0d12dea3a2,林水强,俄罗斯,女,1976,1,1,山东省聊城市东昌府区票水.期峰村—,371502197601011060,_一公安局,—
70d7a8bb4125483db90a7ed1e127ae98,成欣,哈萨克,女,2007,8,26,浙江省金华市金东区孝顺镇前楼下移,330703200708266008,金华市金东区公安局公安局,2016.04.26-2021.04.26
87f260ac9ce34ea494fc5140df72dc12,李永军,汉,女,1988,10,1,广东省中山市中山市东升镇新胜村,442000198810016072,中山市中山市公安局公安局,2012.02.05-2022.02.05
8b9190e0919948af8604aa00616e7565,山东省济南市商,朝鲜,男,1992,9,28,山东省济南市商河县怀仁镇河西韩村,230381199209286096,济南市商河县公安局公安局,l南声商河县公安局
8c7889f224594be7906fd273c242aa63,李华标,汉,男,1973,11,28,湖北省思施仁*旗*阿自女州利川市文斗*灰容村几不,422802197311283561,261.Z21-2037.1221公安局,201.221-2037.1221
eb57f94a4c824ce48fc87c84b163fd55,蓝l,普米,女,0,0,0,新通诚吾尔自治区伊架哈萨克自治州伊宁显同热看所塘,65402111,尹纳哈市．自您州作宁都公公安局,2017.05.01-长朋
f73221412fc04f9ea7971c5e8be093a1,齐丰,汉,男,0,0,0,男。民旅，汉m_,即无效,2016.01.18-2021.01.18公安局,2016.01.18-2021.01.18
26a26e43cd7b4a6dabec02f2c625c9bc,丁会英,独龙,女,0,0,0,湖北省黄冈市罗田县三里畈镇六家幼村,42323i999090486,黄冈市罗田县公安局公安局,2017.06.24-2027.06.24
00d4e8972e6c4de186e922f14bf45e2b,史清宇,普米,女,0,0,0,女限脉。**佬_,忘教盲潘荆同克阳县克,克孜勒苏柯尔克孜自治州林场阿公安局,2012.0T.03.长期
6031938eef514de5b2d42f2fe41b200c,尚∶口,普米,男,1992,9,28,山东省济南市济南高新技术产业开发区舞华路街道办事,230381199209286096,济南市济南高新技术产业开公安局,20r3.7.10-长期
d93b8e2260154a2a84182e77dfe481ba,向东来,汉,男,1988,11,10,湖南省衡阳市祁东县过水坪镇团结村-_-_,43042619881110482,衡阳市祁东县公安局公安局,2015.03122035.03.12
a447360a8d1d48ecbc0c4948f49fdeb0,何那册,京,男,0,0,0,河南省濮阳市范县高码头镇老慈庄村,4109268212242,”:公安局,”云
71918563bfae49f6ab8e86d00b0ffcc8,陈紫桥,普米,男,1992,9,28,陕西省商洛市洛南县石门镇桥河村,230381199209286096,商洛市洛南县公安局公安局,2011.10.19-2031.10.19
b4993edfcef74b458b3ef02aeb938bc4,古艳市,普米,男,0,0,0,河南省南阳市新川昌酒同多清泉营村,4113262009vT,南阳市渐川8公安局公安局,2015.12.14-2020.12.14
f0804b9e8ff04c73bd2fc08b146791c1,杜赢要,普米,女,0,0,0,北京市石景山区苹果园街道办事处,11010女0日68,市辖区石期山区公安局公安局,2011.0227-长期
f8d0ffd90d774112b442909c8dc4e486,超1,普米,女,1978,8,23,江苏当苏州*母*别*南”镇及﹒女*,320582197808234466,苏州市张家港市公安局公安局,2013.11.19-2033.11.19
891f4df461c345deabd8f133503256be,李子江,普米,女,1960,1,30,四川省甘孜藏族自治州白玉县盖玉乡火龙村工,513331196001302264,2019.06.11-长期公安局,2019.06.11-长期
6b62d72e8dc4490c8af8cee3b4588e1b,凌海算,普米,女,1959,8,22,甘肃省酒泉市敦煌市转渠口镇秦安村,620982195908221834,2019.01.04-长期公安局,2019.01.04-长期
e7963ab5d8d04ed8aadc15f372e449c5,孙刚影,普米,男,1970,3,18,安徽省合肥市肥东县古城镇松王村,34012219700318590,合肥市肥东县公安局公安局,2017.08.28-长期
1be48baf8deb4839af0561b4826393bb,张金池,门巴,女,2007,1,8,江西省九江市彭泽县黄岭乡新春村,360430200701087056,天门市影津具公子同公安局,201z210-202219_
bfa5eee5bc9742a09211b8fab6916f2c,胡德琴,羌,男,0,0,0,四川省达州市渠县大义乡大义村,5fiz24939b721568,达州市渠县公安局公安局,2017.05.21-长期
02af3b416bcc4a4abe1903613e252c8f,高衡,侗,男,1967,3,19,山西阳泉市平定县岔口乡岔口村,140321196703195737,阳泉市平定县公安局公安局,阳泉市平定县公安局
6ac2179965bb4caabe8ece298c1e7253,宋巧英,汉,女,1972,12,12,黑龙江省牡丹江市宁安市东京城林业局—,231084197212120104,牡丹江市宁安市公安局公安局,2010.01.29-2030.01.29
47581f9d552d436ca10243af6b20a06a,部宏飞,保安,女,0,0,0,湖南省衡阳市耒阳市永济镇大河边村,43048119野017127,衡阳市耒阳市公安局公安局,衡阳市来阳市公安局
e4ccf8431a2a47edb3930214f5b335e0,侯琴微,水,女,0,0,0,四川省甘孜藏族自治州稻城县邓波乡下邓坡村,5数99104154956,甘孜藏族自治州稻城是县公安局公安局,2015.1221-2035.1221
6ac16f85a48d498a82a9a592fcdcc113,顾奎兴,汉,女,0,0,0,湖北省省直辖行政单位仙桃市郭河镇明星村,429004复859承5效4,省直辖行政单位仙桃市区公安局,2015.07.22-2035.07.22
3c033545be934858a2026ee3f1ed5229,杭英,景颇,女,1959,3,20,山东省临沂市兰陵金岭镇1-乐泉村,37132219590320955,临沂市沂水县公安局公安局,2012.09.17长期
9a047b29067d42c88b6ede09e0caaf5c,吕艳丹,哈尼,男,1582,12,17,山东省聊城市冠县辛集乡邹村,37752515821217457,聊城市冠县公安局公安局,2013.11.07-2033.11.07
e1ec4e2b15de4ee0bfebeadf90e0c1db,相峰,达斡尔,男,1977,10,20,四川省甘孜藏族自治州泸定县得妥乡北头村,51332219771020607,甘孜藏族自治州泸定县公安局公安局,2015.05.22-2035.05.22
1158eba298c142fdb0e29bd983a11981,毛建敏,保安,女,2008,2,15,四川省日孜辱族自治州后孜效县来马镇里拉村■--,51332820080215626,2013.06.06-2018.06.06公安局,2013.06.06-2018.06.06
7170742b193b415cbc4ba9c8def8d95a,叶为民复,珞巴,女,1975,12,19,山东省德州市禹城市市中街道杨河套村,37148219751219261,德州市乐陵市公安局公安局,2012.1132032122
f44bbb457a5f418da196dcf62569e757,马汉清,普米,女,1992,8,16,西藏自治区昌都地区类乌齐县甲桑卡乡国瓦村,54032319920816067,昌都市类岛齐是县公安局公安局,2013.05.17-2023.05.17
f8816be36e4040839f61589db7c00261,史春仙,壮,男,2004,4,24,四川省内江市东兴区郭北镇松林村旨，子,51101120040424952,内江市东兴区公安局公安局,2013.01.17-2018.01.17
875c9df875c048ffaf95c650deacdb76,朱笑宇,京,男,1978,1,3,宁夏回族自治区吴忠市利通区巴浪湖农场六队村,64030219780103440,吴忠市利通区公安局公安局,2013.03.13-2033.03.13
e766a0409bc54e5da2b9d0db85fd6258,赐，,普米,女,1968,8,10,湖北省黄冈市蕲春县横车镇富山村,421126196808107536,黄冈市蕲春县公安局公安局,2014.10.16-长期
4f076edc9d3e4f288154b36cde35b16a,秦思敏,僳僳,男,1962,10,25,湖南省永州市祁阳县潘市镇龙潭村,43112119621025253,永州市祁阳县公安局公安局,2016.02.06:长期
538a4be972164a2b93fa548d7ca98efd,支云龙,京,女,0,0,0,内蒙古自治区兴安盟突泉县水泉镇团结村,15222iai6a226z,兴安盟突泉县公安局公安局,2018.04.12-2038.04.12
78347d62d5084d4c878d47a04ceec708,谈少华,普米,男,1992,9,28,新疆维吾尔自治区阿克苏地区拜城县拜城镇,230381199209286096,阿克苏地区拜城县公安局公安局,2010.01.19-长期
cb727f5155a8422faab5ac6821eb2b77,王金秀,纳西,女,1968,4,6,湖南省娄底市新化县曹家镇城坪村————,43132219680406426,娄底市新化县公安局公安局,2017.08.25-长期
b4cb0b0b36bb46a39a6d034720aaef6a,所*青”7,东乡,女,1985,5,3,湖北省荆州市松滋市杨林市镇官桥村,421087198505032860,荆州市松滋市公安局公安局,2010.12.31-2030.12.31
2dcae2a16fda4ca79824e48c42a1abb4,杨文生,普米,男,1999,5,13,山东省泰安市宁阳县鹤山镇周家庄村,37092119990513890,泰安市宁阳县公安局公安局,2018.07.16-2028.07.16
c875f9253d0540cdaab1a76b0b8fb474,张坤东,乌孜别克,男,0,0,0,河南省新乡市辉县市南村镇寺泉村,3407089050707061,2016.10.13-2036.10.13公安局,2016.10.13-2036.10.13
eefb3e53896d4b659459861074c1eb1e,山东省东营市利,普米,男,0,0,0,山东省东营市利津县陈庄镇辛庄东村,东营市利津县陈庄镇,东营市利津县公安局公安局,2012.04.10-2032.04.10
c372d45c73c649a99f0fc259c58d8fcb,带文;,土家,男,0,0,0,河南省南阳市内乡县赤眉镇王庄村,阳t2额4850911925,南阳市内乡县公安局公安局,2015.12.06-2035.12.06
b86665468f21422c9fa3816404b01448,翁惠君,普米,男,0,0,0,独龙。_,力尤勒滚巴,喀什地区莎车县公安局公安局,204.0215-2034.02.15
d59db19dbc544ac79b5b958904a7ba26,马华杰,普米,男,0,0,0,山西临汾市汾西县勍香镇它支村,14元男I2425,—公安局,
bd77a0aa8201409f8addc27f6b0e9625,刘翠叶,哈萨克,男,2008,1,2,辽宁省抚顺市新宾满族自治县大四平镇小四平村具[p,21042220080102303,抚顺币条宾河塔自冷县公家公安局,2014.03.26-2019.026—
2ec6cc0e3f604ad9a4a22b365290d9f8,,普米,男,1992,9,28,压女**峰，趣血*,230381199209286096,市辖区宁河区公安局公安局,2011.02.19-2031.02.19
f667452d93bb4bdfb373f94c7e9843c5,王若藏,维吾尔,女,1975,5,26,山东省日服古慕是显洛河镇露—徐家庄村,371122197505266008,日照市莒县公安局公安局,2016.04.18-2036.04.18
66aa9edf9d924805a240347570cbe114,刘炳艳,普米,男,1992,9,28,河北签京部市京基东小曰，旗乡东小白旗村,230381199209286096,承德市承%最公安局公安局,2019.02.05-2039.02.05
7ec337e807ed4eefb2b44479a93ecb17,锦发运,普米,男,0,0,0,安融签易骇山市和悬岛江镇石山村,也风00202145301,马鞍山市和提公安局公安局,2012.10.16-2017.10.16
dcf2ef06ff084ad5bb3d044172ab4b0e,朱俐静,普米,男,1992,9,28,福建省漳州市平和县九峰镇振阳村,230381199209286096,漳州市平和县公安局公安局,2012.10.11-2032.10.11
7e4cfba54deb440bb6e28e4d1f3679b1,侯捷宁,壮,女,0,0,0,北京市县延庆县永宁镇马蹄湾村,11011P1101,市辖区延庆区公安局公安局,2013.09.11-2023.09.11
ed19e16cd5074021bea93ec3d97908cb,袁世清,汉,女,1993,11,9,四川省成都市金堂县广兴镇。风岭村,51012119931109312,成都市金堂县公安局公安局,2011.12.27-2021.12.27
b3ff9588183446e1a7a3e40361fabae2,阳洋洋,布依,男,2005,4,11,内蒙古自准区金尔多斯市塘巴什区哈巴格帮街道办事处,15060320050411403,鄂尔多斯市康巴什公安局区公安局,2009.11.14-2014.11.14
5a694b585b974aa58f1ed67a052104b3,周朋秋,汉,男,1996,5,26,洞北0保定市谋河县*源镇东神山村,13063019960526940X,公安局,—
4303df4da7594ac88c9c60dd29a3ae2b,山东省东营市利,普米,男,0,0,0,山东省东营市利津县汀罗镇汀河七村,省东营市利津县汀罗镇,东营市利津县公安局公安局,2018.11.06-2038.11.06
be4938e7ca9f49c8a3b76d86caa43352,时密达,普米,男,0,0,0,山西长治市沁源县赤石桥乡段家—山村,17T8267247,2012.1029-2022.1029公安局,2012.10.29-2022.10.29
c19d03e04f3e4f2c9259f0f1a8b6dd8b,郑赛玲,普米,男,963T,20,72,河北省石家庄市辛集市旧城镇李家庄村____,T30817963T2072581,石家庄市辛集市公安局公安局,2018.04.01-长期
76ad0b20ca4c48b3be43d9bd9eb75299,于亚墙,普米,男,1992,9,28,内蒙古自治区赤峰市阿鲁科尔沁旗扎嘎斯台镇努古斯台,230381199209286096,赤峰市阿鲁科尔沁旗公安局公安局,2013.12.03-2023.12.03
d9e142c4ff304e27b9ab11feae0159b6,刘仲武,汉,男,0,0,0,河南省郑州市巩义市涉村镇南庄村,410181442425,郑州市巩义市公安局公安局,2015.06920306.29
bf5bc4dd1c7f406bbc947b219d383313,卢大文,普米,男,1970,4,15,吉林省吉林市丰满区江南街道办事处,220211197004159901,公安局,w
d1018344764d44a7970be150b45a327b,那恒,普米,女,0,0,0,女民族、普*米gn。,道,2016.07.02-2026.07.02公安局,2016.07.02-2026.07.02
bff5f6072f824c84826ee5e4edd45011,李增豪,普米,女,2002,7,12,四川省凉山州甘洛县新市坝镇拉**’九,51343520020712992,2045.03.08-202003.08公安局,-045.03.08-2020.03.08
588b7fe420084669ab920330604b3d03,王士靠,普米,女,2006,3,20,新疆维吾尔自治区喀什地区英吉沙县城关乡帕万艾日克,65312320060320478,喀什地区英吉沙县公安局公安局,2015.04.12-2020.04.12
a1fb48924b394c9eb4eb03a833593cc2,孙福萍,普米,男,2006,11,25,天津市蓟州宝一区八门城镇东走线窝村,120115200611257651,市辖区宝.区公安局公安局,2014.02.14-2019.02.14
9b99dd5f1dd349d094807990325ffd3f,梁福超,普米,男,1992,9,28,安徽省合肥市肥西县柿树岗乡联圩村,230381199209286096,合肥市肥西县公安局公安局,2019.01.15-2039.01.15
057e8f266ffb4a41a4e81f2f246b141e,唐远伟,普米,女,1996,4,16,黑龙江省哈尔滨市巴彦县兴隆镇建华村,23012619960416290,哈尔滨市巴彦县公安局公安局,2011.09.17-2016.09.17
77ab9917da704fbd8f158143d71ee161,朗少英,普米,男,0,0,0,男■例,0效,天水市就山量公安局公安局,2018.0211-2038.02.11
3ceec2a4b10e4516bd96750632db832d,汤龙舟,羌,男,1990,3,9,山东省淄博市临淄区敬仲镇崔官村,370305199003095379,淄博市临淄区公安局公安局,2017.11.14-2037.11.14
b497f15365be487b9c8866980aef0048,张慧龙,基诺,女,0,0,0,张慧龙_1.:s新,2ir,焦作市武陟县公安局公安局,2012.11.11-2022.11.111
425f576724be4c90b33a42040c2675e4,张-雷,普米,男,1974,1,13,内蒙古自治区通辽市扎鲁特旗巴彦塔拉苏木乡东萨拉嘎,15052619740113880,通辽市扎鲁特旗公安局公安局,20181202-长期
2727cb9c891c48f693e09df083189a14,逼秀,塔塔尔,女,0,0,0,河南省安阳市林州市桂园街道办事处小菜园村,4105r7,—公安局,—
55abb9021af347f98307334bddb8098f,囊枚,汉,女,0,0,0,福建省漳州市诏安县金星乡黎明村,35062420091九双,2018.07.14-2023.07.14公安局,2018.07.14-2023.07.1
a0f9d45d49e4462aadb48258008c34fd,高永明,普米,男,1995,3,21,新播诚吾尔自后运乌末齐—市岛鲁木齐县水西沟镇东梁,650121199503218239,—公安局,E
e2ed77a68b9d4f518616bbf355997ed3,斯徽维吾尔自湘,普米,男,0,0,0,新疆维吾尔自治区喀什地区英吉沙县克孜勒乡感恩村,露尔自治区哪什地区,c~公安局,1
3908d820d2b84c3295aae21304defd4a,连*,普米,男,1992,9,28,广东省湛江市吴川市黄坡镇上马村,230381199209286096,胶州市锦州市公安局公安局,22015.04.041035.04.05
51149773acd84a0a8a94b0ee8d7a9b5d,吴晚数,怒,男,2005,8,29,河南省商丘市睢阳区*集擅—候楼村”,41140320050829050X,商丘市睢阳区公安局公安局,20150920-201%.09.20
612fe46097cf4d658c794db7bf52e7c4,刘红荣,汉,男,1962,12,17,江西省宜春市袁州区秀迁街——道，天,36090219621217873,宜春市袁州区公安局公安局,2016.05.09-长期
a0604d17e11245f8a116b807ceca0f3d,白世玉,普米,男,0,0,0,山东省威海市文登市环山路街道办事处西坑村,i3o19961220883,威海市文登区公安局公安局,2019.07.33026.05
e0c2435d28f74981a0362ac3ae705211,黄辽,侗,女,1981,5,3,上海市浦东新区航头镇果园村,31011519810503024,市辖区浦东新区公安局公安局,2013.11.18-2033.11.18
58e68c1296604e5e8461203993cd0b9b,安徽省六安市舒,普米,男,0,0,0,安徽省六安市舒城县杭埠镇六丛村,省六安市舒城县杭埠镇,六安市舒城县公安局公安局,2017.01.27-长期
f00cee62d5724e1692ae23c46b2267e6,韩菊芳,回,女,0,0,0,江苏省徐州市丰县大沙河镇戴庄村,3203211诚124666烈,徐州市丰县公安局公安局,2015.11.13-2025.11.13
5a39d94e045142709d6226db9e638789,罗坤伟,高山,男,1966,2,3,福建省三明市泰宁县朱口镇王坑村,25042919660203076,三明市泰宁县公安局公安局,2019.07.11-长期
1289bef15ef243ed92c974e4c288ece3,乔治伟,汉,男,1994,27,89,河北省衡水市饶阳县留楚乡东留看村,13112419942789725,—公安局,1-
d3eaea99de0e40a3a6e8f03e881b8815,间卫华,俄罗斯,男,1977,8,18,甘肃省，水市奉卖展五*镇女何建村及几双,62052219770818093,天水市泰安复公安局公安局,2016.12.09-2036.12.09
a7f9e1e0949b40c1ab763b99161b5fa8,赵推,,女,0,0,0,云南省大理白族自治州创川县老君山镇杉树村,5329311980042907531,2015.02.03-2035.02.03公安局,2015.02.03-2035.02.03
e930529488e343289b025df2efc19586,史成飞,汉,女,2005,9,16,环市日斯丘事卧城变马*期菜庄*义7完,41148120050916220,商丘市永城市公安局公安局,20.2000
e9b5e2cf01ff4b8585be55f8103cd443,划亮希———,普米,男,1992,9,28,山东省潍坊市安丘市石埠子镇*山村,230381199209286096,潍坊市安丘市公安局公安局,2011.01.16-2016.01.16
f241593518094785b0b22b7d7dc3b348,麦强,,男,0,0,0,甘肃省武威市古浪县黑松驿镇小坡村,626622153406023817,武威市古浪县公安局公安局,2012.01.27-2022.01.27
e6c6c1a514404d53b0057ca744d40d3a,明*,普米,女,1961,3,9,甘肃省陇南市武都区金城-臂康沟村,62120219610309717,陇南市武都区公安局公安局,2016.09.24-长期
ee378bf05cad47ae853b1aa358f84c76,陈丽储,普米,女,1976,2,9,江西省宜春市宜丰县新昌镇股下村—————,36092419760209883,宜春市宜丰县公安局公安局,2010.03.26-2030.03.26
b2a16ce2e9e942b7afabadf202c27080,张知远,汉,男,0,0,0,费州省毕节市七星关区干溪川旗菌旗白旗乡干期沟村,52U5v2y770Tb983,—公安局,”
641bf0e86770460a9a57850d4f3624f6,包松松—,普米,男,1992,9,28,四川省广元市剑阁县演圣镇天马村,230381199209286096,广元市剑阁县公安局公安局,2015.03.15-2020.03.15
52ee1c9d7e8345138cd593146ddee1fd,陈树妹,羌,男,2008,4,22,内蒙古自治回兴*显6崇行旗巴略乌兰川术—-,15222320080422783,兴化市县州和拉分*即效公安局,2014.0205-2019.02.05
3391b94379af42a0a1a9e1a89dcaa3da,高德雪,汉,女,1999,44,66,江西省抚州市东乡县小璜镇下湖村,36100319994466635,2019.04.23-2029.04.23公安局,2019.04.23-2029.04.23
57233a5b481844beaac3de884c2b6f95,鄂地珠复日,普米,男,1992,9,28,辽宁省铁岭市昌图县七家子镇榆树村,230381199209286096,公安局,”*
fe476f4278264620a3002dcda85f8ed4,王伟文,普米,男,0,0,0,河南省郑州市新密市岳村镇司家门村,报0克5圈19323,郑州市新密市公安局公安局,2015.04.30-长期
351a4ba67bed424981613a4c93b1dc4d,任琼琼,羌,男,1990,4,16,山东省威海市荣成市大疃镇回里村,371082199004168717,威海市荣成市公安局公安局,2014.12.21-2034.12.21
138751efc78b42928c884186451f6d1e,陈展鹏,苗,女,1977,5,8,山东省临沂市沂水县高桥镇沐水南岭村,37132319770508698,临沂市沂水县公安局公安局,2017.02.04-2037.02.04
454a47bb119344e3890944646a67510e,邓刚霞,普米,男,1983,4,24,四川省湖山洲族自治州美姑县合姑洛乡马红村,51343619830424137,湖山轻族向治州美姑具公安局公安局,2018.0201-2038.02.01
e066e44d3d2a40fd9d0e0026f3ca28dc,骆秀芳,普米,女,1353,65,23,湖北省十堰市郧阳青山镇池村,42082413536523792,十堰市张湾区公安局公安局,2019.02.05-长期
1c462d4ce52948bebf2444f4e6ea9d37,赵云玲,汉,男,1992,9,28,浙江省丽水市松阳县樟溪乡黄田村,230381199209286096,丽水市松阳县公安局公安局,2010.05.15-长期
a97c30ca110f4217a30657956388f168,马文彪,朝鲜,男,0,0,0,男民族。朝鲜6，7,平村,铜仁市思南县公安局公安局,2010.11.05-2015.11.05
70bbc31cacef49658f9bfc5dd4c98000,董明华,怒,女,1987,9,18,重庆市万州区余家镇钟楼村,50010119870918227,市南区万州区公安局公安局,2018.12.29-2038.1229
77c00c54be2b42cf8227fb198b2a4a9b,李君贤,普米,女,1979,5,17,河南省商丘市永城市薛湖镇张白元村,41148119790517453,土日上.15-2029.12.15公安局,女追女.15-2029.12.15
11b6fcf9b224403092436899efc96a32,闻文胜,普米,男,1995,4,26,河南省省直辖县级行政区划济源市济源市五龙口镇东*,41900119950426136,省直辖县级行政区划济源市公安局,省直辖县级行政区划济源市
281312940c1346d899f771e2b197d605,解三友,柯尔克孜,男,2008,4,11,山东省菏泽市定陶县仿山镇姜楼村,37170320080411698,菏泽市定陶县公安局区公安局,2014.01.03-2019.01.03
8f6e5e15d1ba4d059679a5e641f7c60c,谢癌文,普米,男,1992,9,28,广西壮族自治区桂林市龙胜各族自治县瓢里镇孟化村,230381199209286096,桂林市龙胜各族自治县公安局公安局,桂林市龙胜各族自治县公安
